Date,Operation,Amount,Cryptocurrency,FIAT value,FIAT currency,Transaction ID,Withdrawal address,Reference
"2021-03-03T21:18:38+01:00","Staking reward","0.14810023","DFI","0.48502825325","USD","","","3c74c5ba-48f3-45ae-b522-1fe2dc02285d"
"2021-03-03T18:09:45+01:00","Staking reward","0.13958683","DFI","0.4620365949049","USD","","","ccaefe07-92f2-43c5-9a00-a74e1c441a6c"
"2021-03-03T15:00:54+01:00","Staking reward","0.13357688","DFI","0.4501059979232","USD","","","836aeed8-28e7-4a27-863f-5a0518f4f7a5"
"2021-03-03T11:52:39+01:00","Staking reward","0.16258307","DFI","0.5398814713955","USD","","","e256133a-9597-4e78-8042-9673b0d3e588"
"2021-03-03T08:43:31+01:00","Staking reward","0.14756631","DFI","0.4913854826583","USD","","","2ba77b8f-d872-4d67-b448-918b9680797c"
"2021-03-03T05:34:59+01:00","Staking reward","0.14105607","DFI","0.460223639589","USD","","","7037c2b4-86e3-4ee5-bba5-172d6196d38d"
"2021-03-03T02:26:30+01:00","Staking reward","0.27608173","DFI","0.8873128761335","USD","","","3faf5e4d-7fc7-43b7-ac7e-88ac4619f787"
"2021-03-02T23:18:08+01:00","Staking reward","0.28405574","DFI","0.9061378106","USD","","","5aab815c-5d9d-43e6-b1c0-e3093019ba00"
"2021-03-02T20:09:42+01:00","Staking reward","0.27202533","DFI","0.8653833013158","USD","","","ed647756-73da-4a3d-a7d2-40ea4f5278de"
"2021-03-02T17:01:19+01:00","Staking reward","0.27799647","DFI","0.8961661004802","USD","","","8ea1d540-5911-48f3-9d83-658121c5c6f3"
"2021-03-02T13:52:43+01:00","Staking reward","0.29196318","DFI","0.9412250604204","USD","","","1c209639-d327-421f-b7fb-7ecb26fd1bde"
"2021-03-02T10:44:03+01:00","Staking reward","0.29792992","DFI","0.972100639472","USD","","","cd352e94-2e88-4956-b68f-6acc94094b6d"
"2021-03-02T07:35:17+01:00","Staking reward","0.27490299","DFI","0.8807919289899","USD","","","4bb792b7-f8d4-4c86-97a7-a6cc18d53916"
"2021-03-02T04:26:33+01:00","Staking reward","0.31085421","DFI","1.0112553732615","USD","","","0f2ff1c1-749e-4c1d-bc76-8f26afe8215d"
"2021-03-02T01:18:00+01:00","Staking reward","0.30382444","DFI","0.990482865622","USD","","","6854cec4-7329-43a6-b8b6-c268e1c8f19d"
"2021-03-01T22:09:57+01:00","Staking reward","0.28280726","DFI","0.9034221359248","USD","","","0c98b549-a244-467c-af5f-c6bd06d9d2df"
"2021-03-01T21:18:40+01:00","Withdrawal","-34.8","DFI","-110.6988","USD","7b00403f2221d6b3a4e6e50a36ba82e70b42a6579be119e095764ea9a19d97e1","dFv3gWug5n1QCAodXDUjdFEKpbQkeD2Dwa","2c4e39d9-ec8a-44d3-b37c-b0e756aacac4"
"2021-03-01T21:18:40+01:00","Withdrawal fee","-0.2","DFI","-0.6362","USD","","","caeb0618-7a8b-4cfe-a50a-e4752d31815e"
"2021-03-01T19:00:59+01:00","Staking reward","0.32297221","DFI","1.0348933930588","USD","","","0e4890a4-07b1-4058-8d84-fcc21c7838ca"
"2021-03-01T15:52:37+01:00","Staking reward","0.30572551","DFI","0.9577371334117","USD","","","afae67fd-b4b2-4fd0-bf0b-5643beb9eb2a"
"2021-03-01T12:44:15+01:00","Staking reward","0.30265458","DFI","0.9412557438","USD","","","ce537cc6-b709-42ed-bb22-729960dee4c4"
"2021-03-01T09:35:54+01:00","Staking reward","0.30363091","DFI","0.925618829135","USD","","","bc73b0f8-0397-47ae-b345-df0b16e4d9e8"
"2021-03-01T06:27:32+01:00","Staking reward","0.3005601","DFI","0.903835315917","USD","","","265c130a-16ce-484a-943d-d73893d23ef5"
"2021-03-01T03:19:16+01:00","Staking reward","0.27320805","DFI","0.802013159097","USD","","","782988b2-6707-4f2b-94c7-e2aba5b63b1a"
"2021-03-01T00:10:54+01:00","Staking reward","0.3217422","DFI","0.947530779","USD","","","26819cb8-5e3d-4cf5-aefe-30909295d9bf"
"2021-02-28T21:02:35+01:00","Staking reward","0.29641572","DFI","0.8516408976036","USD","","","8a806367-0f3b-4802-aff6-d94e9a26b10f"
"2021-02-28T17:53:32+01:00","Staking reward","0.27817678","DFI","0.7968457316134","USD","","","27afa26e-b292-4175-82bf-b943de020d13"
"2021-02-28T14:44:57+01:00","Staking reward","0.29736223","DFI","0.8806828484795","USD","","","01612e71-36e3-46da-bec4-944e36031188"
"2021-02-28T11:36:12+01:00","Staking reward","0.31148755","DFI","0.9273700784865","USD","","","d1011a0e-ed72-49c8-a085-2663256a2058"
"2021-02-28T08:27:58+01:00","Staking reward","0.29527035","DFI","0.8522240476875","USD","","","c8007c1c-eb5b-4cd0-b773-8cef80190d85"
"2021-02-28T05:19:40+01:00","Staking reward","0.30433624","DFI","0.905400314","USD","","","77852183-3ee8-4d9c-96fc-c6ec7eb78922"
"2021-02-28T02:11:31+01:00","Staking reward","0.32451782","DFI","0.9893120453392","USD","","","ed1b4756-6fbe-4f67-8b3e-08b79e7e99b3"
"2021-02-27T23:03:19+01:00","Staking reward","0.29516913","DFI","0.915024303","USD","","","91b668f7-4ebc-4a1b-9987-052d7edea410"
"2021-02-27T19:55:05+01:00","Staking reward","0.29513787","DFI","0.9326356692","USD","","","d09b1b16-3fd1-4640-a97c-16f3d30d4bde"
"2021-02-27T16:46:33+01:00","Staking reward","0.32340009","DFI","1.0090082808","USD","","","e6a75a8f-af6f-4349-b973-fd6df31dd525"
"2021-02-27T13:38:06+01:00","Staking reward","0.29304871","DFI","0.9181245389171","USD","","","4d1b50fd-f553-44db-be00-4ed04100bca6"
"2021-02-27T10:29:16+01:00","Staking reward","0.28190148","DFI","0.871244714088","USD","","","2544bed4-54ca-4fff-8e12-003d7a0733ab"
"2021-02-27T07:21:04+01:00","Staking reward","0.26469762","DFI","0.846489753879","USD","","","d07bcda6-d1e1-4654-b8b4-684e7fcdb2a2"
"2021-02-27T04:12:45+01:00","Staking reward","0.30507441","DFI","0.9667625008254","USD","","","548a2ce8-9129-4cfa-971c-9a95eefc7581"
"2021-02-27T01:04:33+01:00","Staking reward","0.32826732","DFI","1.0072324659756","USD","","","28b13f23-10ba-4516-8b56-82d1cfeb067e"
"2021-02-26T21:56:16+01:00","Staking reward","0.26158","DFI","0.819569377","USD","","","84930d2b-09da-4423-a4f2-8c0285ae1a3d"
"2021-02-26T18:47:54+01:00","Staking reward","0.27165308","DFI","0.875918191152","USD","","","3da16f4f-b8bb-4bee-9f88-f76ef62a111f"
"2021-02-26T15:39:06+01:00","Staking reward","0.31504099","DFI","0.9870895802779","USD","","","1c269ad3-2494-43e8-8f4b-3cd5a2862c73"
"2021-02-26T12:30:20+01:00","Staking reward","0.29885195","DFI","0.9174754865","USD","","","6b491b80-247f-48fe-a506-0b29b9705250"
"2021-02-26T09:21:56+01:00","Staking reward","0.31092838","DFI","0.9209356594382","USD","","","40ce6cce-9e06-4bde-91a3-3da49cbc5593"
"2021-02-26T06:13:51+01:00","Staking reward","0.31391884","DFI","0.975440011532","USD","","","7997a78c-f8a9-4890-84d3-b451ecb906a0"
"2021-02-26T03:05:44+01:00","Staking reward","0.31388548","DFI","0.9663246998732","USD","","","0e7480b6-51b1-4ff2-ab14-8ec420ed92c3"
"2021-02-25T23:57:43+01:00","Staking reward","0.29770817","DFI","0.8603766113","USD","","","8cdfabcc-22de-4a89-bb1f-afdc2edf8be2"
"2021-02-25T20:49:54+01:00","Staking reward","0.33298399","DFI","1.0584728582125","USD","","","0f6b1151-490e-4741-b0a5-0bb984d7b912"
"2021-02-25T17:40:51+01:00","Staking reward","0.31377517","DFI","1.0565312014172","USD","","","402325a4-a2f9-4a2d-85cb-d0e7385a3a1d"
"2021-02-25T14:32:17+01:00","Staking reward","0.07263979","DFI","0.2574375949537","USD","","","946103b0-e06d-41b9-a94f-70bc86c07278"
"2021-02-25T13:47:39+01:00","Staking reward","0.30666629","DFI","1.0702653521","USD","","","cb98e4cc-541d-4a6c-a138-71ebb1d23f21"
"2021-02-25T10:39:06+01:00","Staking reward","0.32881913","DFI","1.1290432293419","USD","","","da65e5e2-f7a6-41c2-a8c4-a9c71b749b1f"
"2021-02-25T07:30:22+01:00","Staking reward","0.30255751","DFI","1.0468762147759","USD","","","d71e9e1b-5fd8-4837-a543-47e51552f8dd"
"2021-02-25T04:22:18+01:00","Staking reward","0.26420723","DFI","0.9152693282383","USD","","","a1af6bf6-bf9c-4665-bed4-dbbba74e66f2"
"2021-02-25T01:14:11+01:00","Staking reward","0.30249449","DFI","1.0375470258653","USD","","","cbef48dc-fbbc-48c2-9df1-cb310bb69afb"
"2021-02-24T22:06:02+01:00","Staking reward","0.31355109","DFI","1.0526662613916","USD","","","27134c4c-cc15-4c8b-91b3-163029c79a96"
"2021-02-24T18:57:43+01:00","Staking reward","0.29133795","DFI","1.0033941202155","USD","","","9020f182-6765-45f4-a8b7-e7b6a277c258"
"2021-02-24T15:36:25+01:00","Staking reward","0.01612917","DFI","0.0559127355552","USD","","","8c9fc30d-f227-45bf-a6ea-2d10324870d7"
"2021-02-24T13:26:29+01:00","Staking reward","0.28828216","DFI","1.0186651921112","USD","","","223507a7-624e-4536-b091-4b19fcb836ba"
"2021-02-24T10:18:11+01:00","Staking reward","0.29832698","DFI","1.0556419518092","USD","","","61734e47-6207-4151-9033-39e6d6cf7849"
"2021-02-24T07:09:50+01:00","Staking reward","0.29224497","DFI","1.022857395","USD","","","f113124f-98c2-4e78-bcb9-dc9403c276d8"
"2021-02-24T04:01:26+01:00","Staking reward","0.30631818","DFI","1.0751768118","USD","","","0a87a2e3-e891-45df-a683-526f141e119e"
"2021-02-24T00:52:41+01:00","Staking reward","0.29722042","DFI","0.9978700048828","USD","","","9dc19294-71d6-4b39-8bc7-3d12f23b5a2c"
"2021-02-23T21:43:42+01:00","Staking reward","0.31028224","DFI","1.00841728","USD","","","c630fbc4-a6aa-4acb-a7a5-28ee68c42755"
"2021-02-23T18:34:49+01:00","Staking reward","0.31528053","DFI","1.0156068656784","USD","","","4baae328-2744-4362-ba31-dad58a8e5fcc"
"2021-02-23T15:25:33+01:00","Staking reward","0.34042088","DFI","1.1407469646712","USD","","","835251b1-2469-4ea6-91a2-e283385fc815"
"2021-02-23T12:16:03+01:00","Staking reward","0.66757726","DFI","2.1309533443282","USD","","","21ca9b24-c957-4ad2-8f34-e8861e465ed3"
"2021-02-23T09:06:35+01:00","Staking reward","0.38860543","DFI","1.3282611318486","USD","","","099be4b5-b00d-45cd-b725-6b63589e99a7"
"2021-02-23T05:53:01+01:00","Staking reward","0.03020217","DFI","0.1065599002374","USD","","","6cddafb5-8017-4ee6-b994-3fb105fa9b95"
"2021-02-22T21:49:43+01:00","Staking reward","0.30098443","DFI","1.1264251997421","USD","","","0f7020f4-d752-425a-ad27-2cbbf198b292"
"2021-02-22T18:46:18+01:00","Staking reward","0.30397081","DFI","1.1181049495473","USD","","","e827e445-c9be-4be5-a86d-95ada3f3118f"
"2021-02-22T15:42:33+01:00","Staking reward","0.29588357","DFI","1.0617308495738","USD","","","a15bf78d-bbfb-4718-8e77-e12a2e890f15"
"2021-02-22T12:38:50+01:00","Staking reward","0.29182563","DFI","1.1044316062728","USD","","","3641873e-ca8a-4f37-968d-ef8d389b4199"
"2021-02-22T09:40:03+01:00","Staking reward","0.28273711","DFI","1.1186465483439","USD","","","472abd59-d652-4a69-8591-962d2da3c260"
"2021-02-22T06:36:43+01:00","Staking reward","0.29276557","DFI","1.1497548018154","USD","","","03b78764-b4b4-4b5f-bb34-2e1718ad6bb7"
"2021-02-22T03:33:23+01:00","Staking reward","0.25249941","DFI","0.9968398957449","USD","","","e7fc0225-26f0-46e1-948b-ed19d01ae835"
"2021-02-22T00:29:49+01:00","Staking reward","0.30276537","DFI","1.2010762780974","USD","","","18ec9dbe-eab5-4b6d-af4b-70df9faf7277"
"2021-02-21T21:26:23+01:00","Staking reward","0.30776028","DFI","1.227178728486","USD","","","527c82b1-0097-4815-8b71-46326933fd45"
"2021-02-21T18:22:37+01:00","Staking reward","0.27856332","DFI","1.1220976230912","USD","","","d5cbdb68-0001-4203-87e7-5fc2a0f58629"
"2021-02-21T15:18:59+01:00","Staking reward","0.29462426","DFI","1.1868437452858","USD","","","21b61a6c-a3ca-49cd-af08-8a7591a6cc5f"
"2021-02-21T12:15:41+01:00","Staking reward","0.3036345","DFI","1.205055494565","USD","","","cf118ed8-8846-4f20-98e6-6ae4b7465201"
"2021-02-21T09:12:18+01:00","Staking reward","0.30661392","DFI","1.2168985241136","USD","","","96ce6b9c-e6d0-4f15-9a81-016ea3869da1"
"2021-02-21T06:08:48+01:00","Staking reward","0.28145185","DFI","1.108379901448","USD","","","40cfa591-63ba-4d4b-a869-d102500862fc"
"2021-02-21T03:05:10+01:00","Staking reward","0.28041896","DFI","1.092329995836","USD","","","349d84d5-1cf4-479c-bbcf-3579bb5223b2"
"2021-02-21T00:01:35+01:00","Staking reward","0.30048775","DFI","1.164876821405","USD","","","6342b7cc-cb1b-4bb5-ac52-ab779576f281"
"2021-02-20T20:58:16+01:00","Staking reward","0.31451951","DFI","1.2732976390889","USD","","","b7a53813-8123-4399-9bba-61d0071aa474"
"2021-02-20T17:54:39+01:00","Staking reward","0.28334075","DFI","1.1361964075","USD","","","dbe841ed-28e5-4480-b479-15dfe3c1550c"
"2021-02-20T14:50:41+01:00","Staking reward","0.29737384","DFI","1.2056100483896","USD","","","7929d558-591f-4061-9adc-ad3f8dc3d9cc"
"2021-02-20T11:47:04+01:00","Staking reward","0.28026472","DFI","1.1123734763272","USD","","","5c176fe5-2e5f-4a75-b40b-df52ac7d9087"
"2021-02-20T08:43:06+01:00","Staking reward","0.3023265","DFI","1.196363402535","USD","","","fdb93be1-477c-4228-9866-1ccecb477f61"
"2021-02-20T05:39:33+01:00","Staking reward","0.44086255","DFI","1.722608693368","USD","","","efdcea99-1a67-42b2-9cb7-dc10774570fc"
"2021-02-20T02:36:01+01:00","Staking reward","0.43376307","DFI","1.6809316617561","USD","","","7825cb58-7740-49d6-8770-bfb4f56b9c6a"
"2021-02-19T20:43:57+01:00","Staking reward","0.38952779","DFI","1.4976291800467","USD","","","c1535d2e-cc1e-4630-aa51-fd2a2c5d648c"
"2021-02-19T12:22:14+01:00","Staking reward","0.2770582","DFI","1.025611274178","USD","","","cc4a5f89-73f7-4c59-9bac-c860ef073b84"
"2021-02-19T09:19:44+01:00","Staking reward","0.28305051","DFI","1.0390982357457","USD","","","6e418845-3547-4131-96db-4eae8d02a888"
"2021-02-19T06:17:11+01:00","Staking reward","0.32215271","DFI","1.1758573915","USD","","","dd2e0675-1e2c-4d5a-9354-31712de5d6ed"
"2021-02-19T03:14:44+01:00","Staking reward","0.07928139","DFI","0.2904291375453","USD","","","7028ddaa-c262-486e-9972-9516a7aa4c97"
"2021-02-19T02:03:26+01:00","Staking reward","0.30404674","DFI","1.1128536349436","USD","","","24031322-64e0-44cc-9ade-5bb7d9efa25f"
"2021-02-18T23:00:57+01:00","Staking reward","0.26889893","DFI","0.9982684546999","USD","","","fc2fa695-b5a1-4c9c-af72-a3c5716399fc"
"2021-02-18T19:57:57+01:00","Staking reward","0.2869289","DFI","1.049459667484","USD","","","cecaa873-6842-4fdd-9836-2fa6433285d1"
"2021-02-18T16:55:22+01:00","Staking reward","0.2758634","DFI","1.015262829654","USD","","","911afa92-6d2e-4ff1-ad7a-db61fd2f1943"
"2021-02-18T13:52:49+01:00","Staking reward","0.30692629","DFI","1.1297496345465","USD","","","21aa22eb-a729-43c8-81d0-4a827b2931b6"
